Unnamed: 0,Vendor_Batch,Yield,SMARTCAL,DRIFTELITE,OFFSET,RESISTANCE,PROD_VAL,SMARTCAL_Yield,DRIFTELITE_Yield,OFFSET_Yield,RESISTANCE_Yield
1,523860-04,0.7779,140,145,136,89,108,0.8720762685868656,0.856,0.8131416771100687,0.97854773651005
4,523860-10,0.8666,140,188,179,131,137,0.8370044052863436,0.8886677808069323,0.7857142857142857,1.0
3,523288-11,0.3267,224,171,136,137,143,0.9107802289368133,0.8678893590746528,0.9171413352728992,0.9884304857080688
1,523288-06,0.355,237,214,211,197,193,0.9055618649162135,0.933569456290383,0.9206746741390357,0.978053966423293
2,523860-01,0.816,234,219,211,191,193,0.9114219278174323,0.954337899543379,0.9374137917391213,0.9743589743589745
0,523288-08,0.3238,150,153,211,138,129,0.8937494879824902,0.931271592838437,0.9122798453981563,0.9872000180055879
0,523288-06,0.3174,239,222,211,197,193,0.9367088607594936,0.954337899543379,0.9401184453582084,0.9829721288889068
0,523288-10,0.366,201,181,159,142,147,0.8868141362551242,0.9015014330410777,0.9277417160072293,0.98672005440858
2,523288-10,0.3174,174,166,156,149,146,0.8769043455031426,0.9056941286302299,0.9122989980779639,0.9922976399982926
0,523288-06,0.5868,241,222,211,197,193,0.9341087359922046,0.954337899543379,0.9428571428571428,0.9802000215802128
0,523288-06,0.3421,241,222,211,192,193,0.9363145349041236,0.954337899543379,0.9321100038792812,0.9822295238850633
3,523288-11,0.7711,228,158,117,137,137,0.879380920143219,0.873193194355224,0.8484025863857921,0.9849624756939235
1,523288-11,0.3651,237,185,107,138,191,0.9104758516562803,0.856,0.9428571428571428,0.9936103344756033
1,523288-06,0.3531,226,222,208,197,193,0.891959456749203,0.9476451027996652,0.9359439532743766,0.9782203425867902
0,523288-09,0.4477,241,218,195,194,193,0.9367088607594936,0.9493015215206704,0.9418384235962337,0.9820986834632444
3,523860-10,0.3174,150,166,177,134,139,0.8370044052863436,0.8813143750078428,0.7857142857142857,1.0
4,523860-01,0.8365,172,152,150,142,134,0.9072044282328913,0.9109379660068877,0.935712893803458,0.9829274487972153
7,523860-10,0.8233,161,164,180,112,143,0.8391720598781408,0.880076284712515,0.8578642010488973,1.0
3,523860-04,0.7927,149,147,146,89,111,0.8975798987574974,0.8564865476890049,0.806753043906892,0.9799639613290083
3,523860-10,0.8222,230,219,211,144,193,0.8399187190352033,0.954337899543379,0.9218997277099652,0.9883767305878461
5,523288-08,0.7736,140,177,107,134,134,0.8843530292724758,0.9073499953379331,0.8103800417090609,0.9880369830748085
6,523288-09,0.8743,241,162,183,89,189,0.9367088607594936,0.8896280896085104,0.9217515436400341,0.982508108576078
7,523288-11,0.3174,185,187,145,103,140,0.8747857529484999,0.8728561613593755,0.9428571428571428,0.9852415068160484
1,523288-09,0.3376,241,220,198,197,193,0.8997751539798795,0.940372921788542,0.9428571428571428,0.9819907440622876
3,523288-06,0.876,241,210,180,185,139,0.9315472637339992,0.9437618244477293,0.9288489450688863,0.9792935823674682
3,523860-04,0.3174,140,125,150,138,136,0.8707496787058859,0.8567579224719254,0.8542503036990412,0.9824222325671617
3,523288-10,0.691,225,174,172,140,148,0.8689328844431202,0.8913125327611895,0.9428571428571428,0.9862220392486317
5,523860-04,0.8631,147,125,121,106,128,0.8807963271297174,0.8596247272515138,0.8316205957045525,0.9868975814517993
5,523860-10,0.8451,147,180,183,143,140,0.9058482425308194,0.9468640130248721,0.7857142857142857,1.0
3,523288-10,0.3389,164,167,134,120,146,0.8922207469599326,0.8875649086872225,0.890497179263332,0.9887628318553975
0,523288-06,0.3174,241,218,211,197,193,0.9337701567116413,0.954337899543379,0.9262865658782625,0.9766926806151852
0,523288-08,0.3593,179,160,127,134,134,0.9176526675136707,0.8937872388367748,0.9202416269539339,0.9874981930054682
0,523288-06,0.3388,237,220,211,195,193,0.9303379519851225,0.9469680623281475,0.9379038840528112,0.9902183568631518
4,523288-11,0.363,175,167,146,140,134,0.8829833518760106,0.858422345939177,0.9428571428571428,0.985662711649054
4,523860-04,0.8639,217,148,107,99,96,0.8694939841190775,0.856,0.7857142857142857,0.9777969438934929
7,523288-10,0.816,241,144,181,135,129,0.8773936169932381,0.9115382079440573,0.8537949976212742,0.9859072279660752
0,523288-06,0.3367,228,222,210,197,193,0.9303780126362025,0.954337899543379,0.9234002274503184,0.9813923710418841
5,523860-01,0.8129,241,218,197,197,193,0.887599859247792,0.954337899543379,0.9342758289968042,0.9792029354907718
7,523860-10,0.8138,230,165,211,194,178,0.9031188615133777,0.8747998248329583,0.9233704974727711,0.980283489309049
0,523288-06,0.3337,241,222,211,196,193,0.9217920030229526,0.9476816713949151,0.924654688976921,0.9791738523881116
1,523288-08,0.3193,154,136,133,137,126,0.8370044052863436,0.954337899543379,0.9155950558659608,0.9892303881610237
7,523860-10,0.8338,140,181,170,137,144,0.8370044052863436,0.8795034770426592,0.8052455134338883,1.0
0,523288-10,0.3174,210,189,142,142,144,0.8969590045273399,0.870123865502226,0.9428571428571428,0.9860608744190433
3,523288-08,0.3259,190,170,144,139,137,0.891946156890451,0.9391591282911387,0.9251205439125761,0.9893905199502507
1,523288-10,0.3174,240,222,211,152,193,0.9058917411226793,0.8890312762046384,0.9358622349918213,0.9808036068373439
2,523288-10,0.3174,189,181,145,143,144,0.8823923571601036,0.8943831852486461,0.8676006870675952,0.9885836434480049
0,523288-06,0.3174,237,222,204,197,193,0.9329482701837801,0.954337899543379,0.9428571428571428,0.9889276065850077
0,523288-08,0.402,194,150,147,137,120,0.9152620307666297,0.8875900471688626,0.9212581399693373,0.988256078834115
5,523288-10,0.746,195,174,158,147,142,0.9089674724420227,0.8988802790431225,0.9119645055569643,0.9915723902785193
1,523288-09,0.3174,175,222,135,89,193,0.9330491746125684,0.8676103979688465,0.9317943452283337,0.9891423676968081
0,523288-06,0.3688,241,222,207,197,193,0.917261152222552,0.954337899543379,0.9317565549572037,0.9799013944614039
5,523860-04,0.3371,224,199,136,143,193,0.8949888345932129,0.8563830115842902,0.7937116536410933,0.9801409893584647
3,523288-11,0.3174,236,183,176,139,191,0.9087070110954928,0.8723598052956117,0.9428571428571428,0.9858731925387791
1,523860-01,0.748,241,215,211,197,187,0.9084133428875834,0.954337899543379,0.9159861659466246,0.9743589743589745
0,523288-08,0.3482,182,140,148,89,140,0.901272051404544,0.9247043358937519,0.925694968151768,0.9874213189863269
0,523288-06,0.3267,176,219,207,142,193,0.9087539119735493,0.954337899543379,0.9208005765906155,0.9846718099843318
1,523288-10,0.3477,215,208,191,197,193,0.8957046712465113,0.9433290879590135,0.8818776821759049,0.9898185671581913
0,523288-10,0.3174,216,189,163,149,144,0.8853972751209068,0.904176043353994,0.8843620104328144,0.989567079032698
4,523860-01,0.3643,211,222,190,192,132,0.8947339348024201,0.924906333028055,0.937839727439063,0.9768261167530602
5,523860-01,0.876,174,220,200,141,139,0.8874864961287784,0.9458373936445721,0.9308784607363746,0.9753565731069941
0,523288-09,0.4004,241,125,137,180,123,0.8995662578300363,0.8729529935641768,0.914715752523036,0.9846964286498111
6,523860-04,0.7591,140,167,130,89,113,0.8744188334474707,0.8768911718496791,0.815610171447437,0.9799925278161208
3,523288-11,0.3346,159,146,154,148,135,0.9183808884719458,0.8829484344663543,0.9358018271987578,0.9903203739116127
6,523288-11,0.3331,171,150,156,139,136,0.883042967458184,0.8902450901524284,0.8279458133489733,0.9864179601752575
7,523860-04,0.7526,140,125,118,94,116,0.8370044052863436,0.8702838629607548,0.8567672446014141,0.9876860264650412
1,523288-10,0.3174,241,172,163,148,137,0.8370044052863436,0.9032726731233169,0.8635158775093665,0.9877412853710316
3,523288-09,0.8491,235,222,203,188,193,0.9233362530902197,0.954337899543379,0.9258241232268054,0.9887608900922075
7,523860-04,0.7353,140,125,144,132,119,0.8811654524609787,0.8689035785475802,0.7931554034141766,0.9987017779263785
7,523288-11,0.3236,180,161,156,144,133,0.8952968208429213,0.8828534110429033,0.9404058596697358,0.9846182557435506
1,523288-10,0.3174,196,180,151,139,149,0.8710135147936988,0.886640227713155,0.9390924418113468,1.0
3,523860-01,0.8142,230,150,165,147,138,0.8370044052863436,0.9178859976084416,0.9375369809707602,0.9867804050394212
5,523860-10,0.3864,157,156,164,136,141,0.8370044052863436,0.8889104774147674,0.801090112602191,0.9998656996860172
5,523288-10,0.3214,190,185,146,154,148,0.8963449369614348,0.8888086850098512,0.9233012036718756,0.9916026681148303
4,523288-10,0.3249,225,165,175,153,145,0.8769537731026824,0.9031974431358153,0.8967284698476903,1.0
1,523860-04,0.8201,220,141,112,109,97,0.8918667716107519,0.8577630045235556,0.8299505650052944,0.9768376147057922
0,523288-08,0.3597,140,153,107,132,176,0.898381158759254,0.890715265572447,0.9228844537233972,0.9792332685230697
6,523288-10,0.3216,202,151,158,149,147,0.875398877555538,0.8855684382854028,0.8876453290897477,0.9875682593161934
0,523288-11,0.3379,154,149,164,141,147,0.8952369748342632,0.8809235936516063,0.9428571428571428,0.9874553544615428
1,523288-10,0.3174,177,156,170,141,149,0.885776957564607,0.954337899543379,0.8851256314235508,0.9893318257181836
0,523288-08,0.3174,140,156,163,138,132,0.9052077089171431,0.8931607253845825,0.9121526136780858,1.0
2,523860-01,0.8489,241,221,199,190,193,0.894923621660897,0.9534262478030032,0.9275746152314677,0.9790962840316243
7,523860-01,0.8321,231,222,209,197,193,0.9249989580306667,0.954337899543379,0.9333365300083089,0.9785500021715738
0,523288-09,0.4078,199,169,156,132,131,0.9296084687147699,0.898580895332073,0.9211400774339491,1.0
2,523288-11,0.3578,195,144,155,134,132,0.8899604152714052,0.856,0.8403914223005979,0.9859266944304856
7,523860-10,0.3865,150,174,153,129,141,0.8370044052863436,0.8847609055333719,0.8086793798692288,1.0
0,523288-08,0.7881,171,175,135,181,141,0.9083426810959785,0.8988145945403908,0.7858047631768502,0.9890531891262374
7,523860-10,0.3174,140,200,178,135,138,0.8370044052863436,0.886595834236461,0.7857142857142857,1.0
0,523288-08,0.3295,232,137,127,133,130,0.9047866794609193,0.8826637542566738,0.9149604283884808,0.9880800954458986
0,523288-06,0.3174,231,215,211,194,193,0.9179761107943433,0.954337899543379,0.9414363235908573,0.982475051791842
6,523288-10,0.3174,212,147,174,144,150,0.9028042409943458,0.8964445355994802,0.8706940142210978,0.988258607682746
2,523288-11,0.8588,241,158,170,140,135,0.8802906707505556,0.8803610215738646,0.8433454468130102,0.9880056208829254
2,523288-09,0.411,238,222,203,188,183,0.9076082162511137,0.9469299102989206,0.9246820048030603,0.9851888102021134
6,523288-11,0.3297,175,154,205,147,144,0.9124103286607606,0.8665792170004694,0.9383422219830432,0.9834455566642997
3,523288-06,0.3297,221,220,211,197,193,0.9267287058924051,0.9531240145744226,0.9428571428571428,0.9887017723407924
2,523860-04,0.8275,220,125,107,89,92,0.8728071456018779,0.856,0.9267864967365681,0.975566556425272
2,523288-09,0.3862,241,216,198,196,191,0.9285612351520642,0.8955324051490358,0.9296318362778929,0.9877425646915449
5,523860-04,0.8178,140,125,113,89,93,0.8679987131027078,0.8738131342134859,0.7915147639588992,0.9854872227014212
7,523860-10,0.8185,223,192,178,143,136,0.8370044052863436,0.8971425001656681,0.7987941243789284,1.0
0,523288-08,0.3174,236,220,115,197,189,0.9205729686187124,0.8890851017198846,0.9183449565962962,0.97847467395693
5,523860-04,0.7573,149,125,137,94,126,0.8370044052863436,0.856,0.8336751975457688,0.9971465793841714
0,523288-09,0.4972,241,222,196,189,193,0.8891461730862447,0.9490468639294456,0.9365419205530343,0.9905481598498164
7,523860-04,0.7617,140,148,107,115,97,0.8622922660868677,0.856,0.7857142857142857,0.9927381062032308
0,523288-10,0.3174,187,179,123,150,146,0.8897840405760071,0.910579802867169,0.8111577571401932,0.9885761582546733
1,523288-08,0.3698,239,218,164,197,189,0.9276828672896514,0.9535575587457972,0.9218516310089256,0.9843018142081503
7,523288-11,0.3481,193,158,147,136,133,0.8994008686613667,0.889686766164035,0.9282123967680579,0.983687828424616
6,523860-10,0.8564,220,154,171,107,193,0.8858210339005413,0.8787174987862193,0.7857142857142857,1.0
0,523288-09,0.395,230,222,207,172,193,0.9250157053380875,0.9373583549987524,0.9428571428571428,0.9893379092085145
0,523288-10,0.3203,208,180,131,154,153,0.8793984817733624,0.9131120870417033,0.9147571254302476,0.986563690408118
3,523860-10,0.8727,143,193,163,133,137,0.8370044052863436,0.887987329536311,0.797030018143485,1.0
0,523288-08,0.7116,194,136,152,136,131,0.8370044052863436,0.8943227072700587,0.9205111025542712,0.9858981577196372
3,523860-04,0.3174,220,164,142,89,103,0.8849695677709278,0.8706216103534398,0.8180112777932446,0.9781160083146165
1,523288-10,0.7953,207,142,170,141,146,0.8766203638765473,0.894331542930132,0.8735375941032101,0.9854259737714387
1,523288-11,0.4525,235,130,144,138,137,0.9191166111545875,0.8848923005428799,0.9428571428571428,0.9848990684217189
0,523288-06,0.3174,233,222,211,194,193,0.9153191013106513,0.954337899543379,0.9293049324307001,0.9832970780829531
0,523288-06,0.7823,235,222,211,197,124,0.9272795538269443,0.954337899543379,0.942155084514948,0.9804801487293152
0,523288-06,0.3654,234,222,206,197,193,0.9210585197277981,0.954337899543379,0.9253653466964954,0.9851544622886802
1,523860-10,0.8056,228,182,181,141,140,0.8434618531551814,0.8572977824454423,0.7857142857142857,1.0
0,523288-06,0.3174,241,222,211,197,193,0.9194054731246423,0.954337899543379,0.9244841800823497,0.9904393174219599
0,523288-06,0.3174,241,217,211,197,193,0.9367088607594936,0.9508465415798539,0.9283497293084215,0.9822611247350799
1,523288-10,0.3174,220,191,146,139,141,0.8841052313154271,0.8901014529529719,0.8662063625186089,0.9900132219080078
1,523288-08,0.3174,151,143,199,128,129,0.9114091387630221,0.9031945123942333,0.9198432663178665,0.9874199216645609
3,523860-10,0.3174,238,176,162,148,138,0.8825141342015336,0.8945748333446175,0.8062449839824272,1.0
5,523288-08,0.3195,188,133,165,136,90,0.9243845705522635,0.9208590246248497,0.929391330325678,1.0
1,523288-08,0.3174,191,166,164,138,142,0.8786164165214951,0.9146937639236987,0.9398578439246102,0.9856787407793217
1,523860-04,0.7524,140,125,107,89,101,0.8860013817749375,0.856,0.8326520528025456,0.9798650828242259
6,523860-04,0.8046,140,149,129,113,135,0.8370044052863436,0.876703828994803,0.795270032816969,0.9810597258489382
3,523860-01,0.8579,241,222,211,197,193,0.913303414315773,0.9489327371980921,0.9374060861674849,0.9843783597807352
7,523288-11,0.7818,241,171,116,136,138,0.9023037831932788,0.8872043651772448,0.9428571428571428,0.9844567342266975
6,523860-04,0.7737,140,125,107,148,140,0.8654152026765353,0.8614024117647354,0.8442988036917524,0.9770272859626249
1,523288-08,0.3174,140,125,144,141,136,0.8736413588280945,0.9043790349286935,0.9147002482162022,0.9888607612119444
1,523288-08,0.3174,179,125,139,130,139,0.9099823096908801,0.9256026241910932,0.9243720516607415,1.0
1,523288-06,0.3174,226,220,211,192,193,0.9061046870739197,0.94987632170236,0.8100266219983139,0.9825739919327287
0,523288-10,0.3174,196,178,164,145,146,0.8789702576416557,0.9127589143925254,0.886918780748295,0.988325951202187
1,523860-01,0.8404,241,217,209,191,186,0.9163498893015878,0.954337899543379,0.9368140661670235,0.9797459655116328
0,523288-08,0.3174,178,160,142,130,136,0.8936842851173509,0.9117821453163178,0.92873088962203,0.9881337528645889
4,523860-04,0.8296,140,127,107,110,117,0.8763120465285891,0.8958953290170939,0.8195190321724181,0.9851915249611339
1,523860-01,0.8033,241,222,200,188,193,0.9019658062654436,0.954337899543379,0.9428571428571428,0.976272767837307
1,523288-09,0.8756,227,139,190,188,135,0.9122588207302866,0.8620801034632569,0.9119227292157034,0.9820769358347151
0,523288-06,0.3174,232,216,211,197,193,0.9306816565771072,0.954337899543379,0.9332687141931708,0.9824074686786549
4,523288-08,0.3362,157,148,162,135,140,0.8941673507524124,0.92817971990735,0.7857142857142857,0.9896978323070432
7,523860-10,0.7821,148,166,133,144,140,0.8903728406474339,0.8943258471870342,0.7857142857142857,1.0
6,523288-10,0.7502,179,141,152,127,153,0.8916217029771139,0.900436538257194,0.857024147810449,0.9900706879339657
1,523288-09,0.3675,236,219,187,191,185,0.9296125179568794,0.9382241145857166,0.9405073728461704,0.9872098684814574
6,523860-01,0.8169,240,215,206,197,193,0.8927023260085953,0.937312874469355,0.9296150585669501,0.9763087273515054
0,523288-08,0.3575,164,213,196,135,134,0.9058331993726676,0.8952945601529965,0.9416127915778445,0.9890296724112141
2,523288-09,0.4064,241,222,189,189,193,0.9032356525059947,0.8948410919031541,0.9269519029008773,0.9877029526348453
2,523288-09,0.4139,233,222,194,185,187,0.9135646217519402,0.8872566936024806,0.9332992230653454,0.9821105848699702
5,523860-04,0.7789,140,125,107,89,110,0.88575638249296,0.8618194389177086,0.8044174022892446,0.9789195960701366
1,523288-11,0.8064,175,158,145,134,131,0.9052838749375077,0.8856197921304744,0.8929130517680448,0.9867729151727727
1,523288-09,0.7054,241,216,196,181,193,0.9287833674018748,0.9267114088007221,0.9260532590052081,0.9813941835711032
1,523288-11,0.4419,161,221,110,196,192,0.9044851898957889,0.9191849075375367,0.9352873074668703,0.9880867203107893
2,523860-01,0.7897,241,206,200,190,193,0.8977528617986321,0.954337899543379,0.935127779720734,0.9743589743589745
2,523288-09,0.3265,241,188,156,131,193,0.9237980165797748,0.8789346359897982,0.9295637684823261,0.9909165936426636
5,523860-10,0.8112,231,204,174,137,147,0.8370044052863436,0.8873139919436284,0.7857142857142857,1.0
5,523288-09,0.876,227,172,127,145,193,0.9027904495218073,0.8816998282495937,0.9008643144336049,1.0
0,523288-06,0.3174,239,222,211,197,186,0.9183936139423488,0.954337899543379,0.9319447248022212,0.9787715778410966
7,523860-10,0.7992,223,197,179,134,121,0.8370044052863436,0.8941542262062174,0.7963618536593564,1.0
0,523288-10,0.3174,220,155,174,149,150,0.8370044052863436,0.9030812993557307,0.8650154509006849,0.990316424374631
4,523288-11,0.3959,166,174,118,133,137,0.8992296931033512,0.8806975867826646,0.9428571428571428,1.0
5,523860-04,0.7335,140,125,110,111,139,0.8668372070193768,0.8636797968619504,0.8425746258799484,0.9816244043361422
5,523860-04,0.7977,140,155,107,94,87,0.8938068910229806,0.856,0.8051881675693279,0.979649850909752
1,523288-10,0.353,239,219,202,193,153,0.8798451489724453,0.954337899543379,0.9347042801128941,0.98124443855897
4,523860-10,0.751,141,173,193,149,148,0.8370044052863436,0.9035921742492812,0.8217332972322352,0.9873623929869476
1,523288-09,0.3491,241,178,134,183,141,0.8738990168114236,0.886194028594003,0.9257416262183973,0.9892954538765784
0,523288-08,0.3174,143,179,128,129,124,0.9185200839658976,0.875820013805851,0.9167600905004294,0.9881615335431996
3,523288-10,0.3174,241,222,211,197,193,0.8773818652425193,0.9056615429902077,0.8872680847271358,0.9884376545762599
2,523288-10,0.3193,241,166,152,141,142,0.8971296733708041,0.8928023073480726,0.9123963726709509,0.9887262021051135
1,523860-01,0.7767,241,149,205,190,190,0.909867248644672,0.8729727429218413,0.9284744543886212,0.9743589743589745
5,523860-04,0.7234,154,125,153,104,100,0.8971951469311342,0.8832616838698829,0.7902364124517971,0.9763495310357279
0,523288-10,0.3287,202,187,177,142,152,0.8750458507581,0.8887494335077525,0.9001885786038267,0.9796164400581799
3,523288-11,0.3174,185,143,152,138,146,0.8972816027244727,0.8876867756432433,0.9395990699820249,0.9799068631587665
0,523288-09,0.3501,188,135,142,142,129,0.9111679301924683,0.8876958264796438,0.9212014350902763,0.9898249459437366
7,523288-11,0.3662,151,218,150,137,142,0.9032088134134049,0.9034794367133129,0.9393552028843059,0.9859728907571986
0,523288-09,0.3286,231,222,197,178,105,0.9232696095002635,0.8932642969233803,0.9331329286404895,0.9909593171061593
6,523860-04,0.7143,140,125,116,138,113,0.8628822831680777,0.8644036763162602,0.8694810329615179,0.981090959215558
6,523288-11,0.4075,200,179,147,136,193,0.9064151557215705,0.8725967084308618,0.9411457862747399,0.9862141901572534
0,523288-10,0.3174,181,167,156,137,150,0.8861214205505559,0.9007868773227597,0.8931146553301745,0.9862302461408385
3,523860-01,0.8225,239,220,162,175,193,0.873254844127266,0.954337899543379,0.9197224176519244,0.9868974837502669
3,523288-11,0.4063,166,166,172,142,128,0.8875475345385659,0.8845315462143958,0.9417220110010138,0.9876175407577309
0,523288-10,0.3413,193,172,142,141,137,0.8823418646770034,0.8830418048112457,0.8371328459225488,0.9877684612932215
3,523860-01,0.876,241,222,199,197,193,0.9041025711922717,0.9363336391383674,0.9359622048936141,0.9743589743589745
0,523288-08,0.3174,216,166,109,188,130,0.8828134559679878,0.8880849152868954,0.9183630411287121,0.9781464705980192
6,523860-04,0.7253,140,132,126,108,123,0.8916281840016395,0.856,0.8314096062028681,1.0
0,523288-09,0.3631,238,222,184,181,193,0.9176258815534014,0.9418540619777483,0.9346969579970742,0.9859606283096558
1,523288-09,0.4117,236,135,199,191,186,0.9114633615894424,0.8911602553606341,0.9428571428571428,0.9891439896298697
2,523860-01,0.838,241,222,211,197,193,0.904880086080354,0.954337899543379,0.9418342967205184,0.9744091851610249
1,523288-09,0.876,241,215,200,190,193,0.8997123202569467,0.8870464234670525,0.9356359177486896,0.9892854500574967
0,523288-06,0.3691,227,216,211,197,193,0.9134244668001378,0.954337899543379,0.9218604822223236,0.9814005458947576
0,523288-06,0.3174,241,222,211,197,193,0.9367088607594936,0.9351513225414709,0.9428571428571428,0.9826986858544755
1,523288-08,0.3267,234,180,193,131,187,0.9080790936114969,0.9055882470178218,0.9127545920531055,0.9854291599147957
6,523288-11,0.3269,146,141,149,142,139,0.8909594617344327,0.8581443118347057,0.9383666463632985,0.9887780788440073
0,523288-08,0.3592,161,150,154,122,130,0.9142776261729124,0.8992166765115452,0.9108629153973598,1.0
0,523288-09,0.4335,166,155,196,190,101,0.9180100752107556,0.8755376967494658,0.9116110336447536,0.9894986336327464
7,523860-04,0.853,223,125,107,89,105,0.8796324161097745,0.856,0.9215548895397211,0.9820061196453796
0,523288-06,0.4295,236,222,211,196,193,0.91401470675745,0.9489121409684058,0.9376268277740172,0.9831466438374626
2,523288-10,0.7316,241,187,163,131,146,0.886277466260844,0.9011181254187854,0.9365000124778219,0.9852134523832937
2,523288-08,0.4048,241,138,192,132,143,0.9156056967677711,0.8842693438582173,0.9236388017776126,0.9902562156957919
0,523288-10,0.3174,200,182,171,143,148,0.8852719566704937,0.8930249762692356,0.9059717824665731,0.9909005799379927
2,523860-01,0.876,241,222,198,197,193,0.9041825196745681,0.954337899543379,0.9353975483137198,0.9773236981919217
0,523288-06,0.3174,235,215,211,197,192,0.9060346877584583,0.9391001998411808,0.9305530856703076,0.9825357962140089
1,523288-09,0.3378,241,219,191,175,193,0.914363983531636,0.8865815877347484,0.9306364765088231,0.9920791887186008
3,523288-11,0.3174,153,175,135,129,133,0.8952562031414075,0.8824924988327182,0.9287862567938718,0.9846293618812663
4,523288-11,0.3368,192,140,107,138,136,0.9026680315368059,0.8782950467894287,0.9428571428571428,0.9846056468423552
1,523288-09,0.3174,233,222,203,189,193,0.9121344179734708,0.9452321860712968,0.9258876830536844,0.9838699114372136
2,523288-10,0.335,195,188,155,133,150,0.8370044052863436,0.8931442416777368,0.8996629659887606,0.9821021887493161
0,523288-09,0.876,236,167,137,190,132,0.9301710717557534,0.8950738298190889,0.9273344486849072,0.9897739956899269
2,523288-10,0.753,159,146,125,143,138,0.8688329151431727,0.8739460463161159,0.8525896045806145,0.9875764865446309
3,523860-01,0.8177,241,222,211,197,193,0.9175091710981965,0.954337899543379,0.9273592723857883,0.9766235500858009
6,523860-10,0.787,235,188,170,138,143,0.8891147053296081,0.8735602217308894,0.9238870360860305,0.9883911617905671
0,523288-08,0.3174,183,170,144,135,136,0.9118697022661099,0.880580700315629,0.9247037402669122,0.9863056351770108
1,523288-10,0.7415,178,166,155,149,148,0.8703439222750111,0.8902718588876493,0.8652195860262135,0.986107214756026
1,523288-10,0.3387,241,185,155,148,148,0.886225526341476,0.9164438212824607,0.8515500664759895,1.0
6,523860-01,0.4187,162,154,162,116,147,0.8932001780888076,0.8984812329727643,0.9327605569249147,0.9787114052542047
0,523288-08,0.3481,176,136,150,127,133,0.9170715134628074,0.9229248636738867,0.790023678293946,0.998294971701109
4,523288-08,0.3405,151,135,138,128,138,0.8946322809282691,0.8964722416233506,0.9428571428571428,0.9790840080446003
5,523860-10,0.3592,225,193,178,143,139,0.8370044052863436,0.914772930523528,0.7857142857142857,0.9892171506986994
2,523288-11,0.3174,238,161,192,197,189,0.8933070657761714,0.878031202320682,0.9334594561203977,0.9868127484088006
6,523860-04,0.7834,140,125,147,144,139,0.880745380505099,0.8626993860764293,0.8037575055080776,0.9828013813256921
3,523860-10,0.778,169,192,182,147,129,0.8370044052863436,0.9054607026072622,0.8374938777959394,1.0
6,523860-10,0.7907,217,185,175,89,142,0.8370044052863436,0.9100903507344329,0.7994508010528683,1.0
7,523860-10,0.7311,230,195,192,134,117,0.8370044052863436,0.9102461784015066,0.8055671928272551,1.0
2,523288-11,0.3558,170,141,116,133,140,0.8759840892378247,0.8911749056394389,0.931014517836786,0.975633703224839
2,523288-09,0.3551,241,222,205,193,193,0.9157634785067206,0.9407143601368113,0.9374417239299796,0.9849256192947253
3,523288-11,0.4128,236,155,210,197,139,0.913611020529568,0.882053291658284,0.9397796466170741,0.9842610278345276
0,523860-01,0.8575,241,210,199,190,193,0.902980254949252,0.9512830275547335,0.9341738786942407,0.9743589743589745
0,523288-10,0.3179,194,181,155,152,146,0.883731535486028,0.8910841966728023,0.893354636150947,0.9910376278781783
3,523288-10,0.3174,230,189,172,147,157,0.8783647303971611,0.8773418156601889,0.9124076223381613,0.9871294713655056
2,523860-01,0.7805,239,141,161,195,144,0.9021899155968643,0.8972071582230251,0.9428571428571428,0.9743589743589745
6,523288-11,0.3705,173,149,145,134,149,0.8809522632196392,0.8734596689473638,0.9358395516900004,0.9847834209141872
0,523288-06,0.3706,230,222,211,197,193,0.919258419080845,0.954337899543379,0.9319723671227604,0.9806848764517135
6,523860-10,0.7844,235,199,175,141,135,0.8370044052863436,0.8771940898247581,0.8742510005761797,1.0
4,523288-08,0.3363,162,170,184,130,187,0.9160263503827384,0.9265795898693101,0.9200936845691828,0.9886501780454914
5,523288-10,0.8242,208,182,180,124,140,0.8718377704637665,0.9027996601190639,0.9129862476509885,0.988070986128888
2,523288-11,0.371,185,158,130,108,136,0.9073624191453973,0.8852636508766822,0.9369805683533714,0.9880502038884411
1,523288-09,0.3895,234,138,119,132,101,0.9295849887034107,0.9375522575493138,0.9353967830898324,0.9891420060989096
4,523860-01,0.7581,240,210,205,197,193,0.9147564264012131,0.954337899543379,0.9311437112500213,0.975012211221199
0,523288-06,0.3174,230,142,211,197,193,0.9367088607594936,0.9422469532392771,0.9238144873257067,0.9808769602176018
0,523288-06,0.3223,241,216,211,197,193,0.9164911094165943,0.954337899543379,0.9319086829090255,0.9833986266192697
3,523288-11,0.4202,241,191,143,140,125,0.9039911197182209,0.8863295531029846,0.937365441876231,0.9878698345922734
4,523288-08,0.7592,161,163,151,123,136,0.8370044052863436,0.8899047309249093,0.8183528511850804,0.9879563860285162
3,523288-11,0.3721,182,175,154,137,133,0.8822823654266475,0.8891794169617518,0.9428571428571428,0.9845763311251698
4,523288-08,0.3174,183,151,160,128,131,0.908656772389134,0.934980658914829,0.9325859856265126,0.9910628474330628
2,523860-01,0.7657,241,211,211,197,193,0.9064190226359276,0.9102387326719182,0.9193769982220711,0.9767005388295869
5,523860-10,0.85,146,157,164,129,145,0.8370044052863436,0.8949520543058631,0.7857142857142857,1.0
7,523860-04,0.7931,140,125,195,122,104,0.8701072675637895,0.8587379927513292,0.7899802637936117,0.9743589743589745
7,523288-11,0.347,241,170,173,143,140,0.8990504503812214,0.8762770140336529,0.9428571428571428,0.9881539097568124
